KINASE GENE,KINASE common name,KIN_ACC_ID,SUBSTRATE common name,SUB_GENE_ID,SUB_ACC_ID,SUBSTRATE GENE,SUB_MOD_RSD,SITE_GRP_ID,SITE_+/-7_AA,Source / support
PRKCA,PKCA,P17252,RKIP,5037,P30086,PEBP1,S153,448755,RGKFkVAsFRKKYEL,PA2_2023 and PA1_2016
PRKCA,KPCA,P17252,F262,5208,O60825,PFKFB2,T475,,,PA1_2016
PRKCA,PKCA,P17252,PFKFB3,5209,Q16875,PFKFB3,S461,448801,NPLMRRNsVtPLAsP,PA2_2023
PRKCA,PKCA,P17252,PR,5241,P06401,PGR,S400,449842,GAEAsARsPRSYLVA,PA2_2023
PRKCA,PKCA,P17252,BAP37,11331,Q99623,PHB2,S39,1868188300,VAyGVREsVFTVEGG,PA2_2023
PRKCA,PKCA,P17252,Pim1 iso2,5292,P11309-2,PIM1,S65,1190526800,HSHSPRHsLRHSPGS,PA2_2023
PRKCA,PKCA,P17252,PITPNC1,26207,Q9UKF7,PITPNC1,S274,454503,SVRsAPSsAPstPLs,PA2_2023
PRKCA,PKCA,P17252,PITPNC1,26207,Q9UKF7,PITPNC1,S299,478664,KDRPRKKsAPEtLtL,PA2_2023
PRKCA,PKCA,P17252,uPA,5328,P00749,PLAU,S158,451052,CADGKKPsSPPEELK,PA2_2023
PRKCA,PKCA,P17252,uPA,5328,P00749,PLAU,S323,451053,TGFGKENsTDYLYPE,PA2_2023
PRKCA,KPCA,P17252,PLCB1,23236,Q9NQ66,PLCB1,S887,,,PA1_2016
PRKCA,PKCA,P17252,PLCB3,5331,Q01970,PLCB3,S1105,448448,LDRKRHNsIsEAKMR,PA2_2023
PRKCA,PKCA,P17252,PLCG1,5335,P19174,PLCG1,S1248,448665,HGrAREGsFEsRyQQ,PA2_2023
PRKCA,KPCA,P17252,PLD1,5337,Q13393,PLD1,S2,,,PA1_2016
PRKCA,KPCA,P17252,PLD1,5337,Q13393,PLD1,S561,,,PA1_2016
PRKCA,KPCA,P17252,PLD1,5337,Q13393,PLD1,T147,,,PA1_2016
PRKCA,PKCA,P17252,PLD2,5338,O14939,PLD2,S243,456497,RWLVVKDsFLLYMCL,PA2_2023
PRKCA,PKCA,P17252,PLD2,5338,O14939,PLD2,T252,456498,LLYMCLEtGAISFVQ,PA2_2023
PRKCA,PKCA,P17252,pleckstrin,5341,P08567,PLEK,S113,451305,GQKFARKstRRsIRL,PA2_2023
PRKCA,PKCA,P17252,pleckstrin,5341,P08567,PLEK,S117,451306,ARKstRRsIRLPEtI,PA2_2023
PRKCA,PKCA,P17252,PPAR-alpha,5465,Q07869,PPARA,S179,457549,RFGRMPRsEKAKLkA,PA2_2023
PRKCA,PKCA,P17252,PPAR-alpha,5465,Q07869,PPARA,S230,2902207,VKARVILsGKASNNP,PA2_2023
PRKCA,PKCA,P17252,PPP1R14A,94274,Q96A00,PPP1R14A,T38,449098,QkRHARVtVkYDRRE,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,PPP1R14B,26472,Q96C90,PPP1R14B,T57,1904503,VRRQGKVtVkYDRKE,PA2_2023
PRKCA,PKCA,P17252,PPP1R16B,26051,Q96T49,PPP1R16B,S331,62459400,sQLRHKSsLsRRTsS,PA2_2023
PRKCA,PKCA,P17252,PPP1R1A,5502,Q13522,PPP1R1A,S67,447758,LKSTLAMsPRQRKKM,PA2_2023
PRKCA,PKCA,P17252,PPP1R1A,5502,Q13522,PPP1R1A,T75,471085,PRQRKKMtRItPTMK,PA2_2023
PRKCA,PKCA,P17252,PPP2R5A,5525,Q15172,PPP2R5A,S41,3196904,RQKRsQGssQFRsQG,PA2_2023
PRKCA,PKCA,P17252,AMPKA1,5562,Q13131,PRKAA1,S496,450431,AtPQRsGsVsNyRSC,PA2_2023
PRKCA,PKCA,P17252,PKCE,5581,Q02156,PRKCE,S234,479975,EtPDQVGsQRFSVNM,PA2_2023
PRKCA,PKCA,P17252,PKCE,5581,Q02156,PRKCE,S316,2085100,tPDKITNsGQRRkKL,PA2_2023
PRKCA,PKCA,P17252,PKCE,5581,Q02156,PRKCE,S368,2085101,NNIRKALsFDNRGEE,PA2_2023
PRKCA,PKCA,P17252,PRKD1,5587,Q15139,PRKD1,S412,20615903,PLMRVVQsVKHTKRK,PA2_2023
PRKCA,PKCA,P17252,PRKD1,5587,Q15139,PRKD1,S738,448589,ARIIGEksFRRsVVG,PA2_2023
PRKCA,PKCA,P17252,PRKD1,5587,Q15139,PRKD1,S742,448590,GEksFRRsVVGtPAy,PA2_2023
PRKCA,PKCA,P17252,PRKD2,25865,Q9BZL6,PRKD2,S706,449864,ARIIGEksFRRsVVG,PA2_2023
PRKCA,PKCA,P17252,PRKD2,25865,Q9BZL6,PRKD2,S710,449865,GEksFRRsVVGtPAy,PA2_2023
PRKCA,PKCA,P17252,PRKD2,25865,Q9BZL6,PRKD2,S876,448800,QGLAERIsVL_____,PA2_2023
PRKCA,PKCA,P17252,PRKD3,23683,O94806,PRKD3,S731,456755,ARIIGEksFRRsVVG,PA2_2023
PRKCA,PKCA,P17252,PKG1,5592,Q13976,PRKG1,T59,1870119330,THIGPRTtRAQGIsA,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,PTGIR,5739,P43119,PTGIR,S328,450985,TPLSQLAsGRRDPRA,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,PTP1B,5770,P18031,PTPN1,S378,448669,RSRVVGGsLrGAQAA,PA2_2023
PRKCA,PKCA,P17252,SHP-2,5781,Q06124,PTPN11,S576,469622,CAEMREDsARVyENV,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,SHP-2,5781,Q06124,PTPN11,S591,469623,GLMQQQksFR_____,PA2_2023
PRKCA,PKCA,P17252,PTP-PEST,5782,Q05209,PTPN12,S39,451311,FMRLRRLstKYRTEK,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,PTP-PEST,5782,Q05209,PTPN12,S435,451312,KKLERNLsFEIKKVP,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,PTPN22,26191,Q9Y2R2,PTPN22,S751,5963554,kSFtRSKsLKILRNM,PA2_2023
PRKCA,PKCA,P17252,SHP-1,5777,P29350,PTPN6,S591,454019,DKEKsKGsLKRK___,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,RAB37,326624,Q96AX2,RAB37,T172,556476901,YGVPFLEtSAKTGMN,PA2_2023
PRKCA,PKCA,P17252,RAF1,5894,P04049,RAF1,S43,447744,FGyQRRAsDDGKLtD,PA2_2023
PRKCA,PKCA,P17252,RAF1,5894,P04049,RAF1,S499,450237,VksRWsGsQQVEQPT,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,RALB,5899,P11234,RALB,S198,16827200,KSSKNKKsFKERCCL,PA2_2023
PRKCA,PKCA,P17252,RALBP1,10928,Q15311,RALBP1,S118,487528,VFKKPsFsKKKEKDF,PA2_2023
PRKCA,PKCA,P17252,RALBP1,10928,Q15311,RALBP1,S353,3136102,LSPTVQIsNRVLYVF,PA2_2023
PRKCA,PKCA,P17252,RALBP1,10928,Q15311,RALBP1,S509,3136100,FLRRQIAsEKEEIER,PA2_2023
PRKCA,PKCA,P17252,RALBP1,10928,Q15311,RALBP1,T297,3136101,ACGRTTEtEkVQEFQ,PA2_2023
PRKCA,PKCA,P17252,RASSF1 iso2,11186,Q9NS23-2,RASSF1,S197,18748000,RGPGRGTsVRRRtsF,PA2_2023
PRKCA,PKCA,P17252,RASSF1 iso2,11186,Q9NS23-2,RASSF1,S203,484000,TsVRRRtsFYLPKDA,PA2_2023
PRKCA,PKCA,P17252,NFkB-p65,5970,Q04206,RELA,S536,447800,sGDEDFSsIADMDFS,PA2_2023
PRKCA,PKCA,P17252,Ret,5979,P07949,RET,T675,22553316,PISSAEMtFRRPAQA,PA2_2023
PRKCA,KPCA,P17252,RGS19,10287,P49795,RGS19,S24,,ADRPPSMsSHDTASP,PA1_2016
PRKCA,KPCA,P17252,RGS19,10287,P49795,RGS19,T201,,,PA1_2016
PRKCA,PKCA,P17252,RGS7,6000,P49802,RGS7,S434,455540,YKLMKSDsYPRFIRS,PA2_2023 and PA1_2016
PRKCA,KPCA,P17252,OPSD,6010,P08100,RHO,S334,,,PA1_2016
PRKCA,KPCA,P17252,OPSD,6010,P08100,RHO,T336,,,PA1_2016
PRKCA,PKCA,P17252,ROBO3,64221,Q96MS0,ROBO3,S1330,15414501,WLPYSRPsFLSrGQG,PA2_2023
PRKCA,PKCA,P17252,RORA,6095,P35398,RORA,S100,1212279800,CKGFFRRsQQSNATY,PA2_2023
PRKCA,PKCA,P17252,RORA,6095,P35398,RORA,S35,12613703,ETPLNQEsARKSEPP,PA2_2023
PRKCA,KPCA,P17252,RL10,6134,P27635,RPL10,S137,,,PA1_2016
PRKCA,KPCA,P17252,RL10,6134,P27635,RPL10,S168,,,PA1_2016
PRKCA,PKCA,P17252,P70S6KB,6199,Q9UBS0,RPS6KB2,S473,450071,PPSGTKKsKRGRGRP,PA2_2023
PRKCA,PKCA,P17252,RRAD,6236,P55042,RRAD,S214,457394,LVRSREVsVDEGRAC,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,RRAD,6236,P55042,RRAD,S257,457395,QIRLRRDsKEANARR,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,RRAD,6236,P55042,RRAD,S273,457396,AGTRRREsLGKKAKR,PA2_2023
PRKCA,PKCA,P17252,RRAD,6236,P55042,RRAD,S290,457397,GRIVARNsRKMAFRA,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,RRAD,6236,P55042,RRAD,S299,457398,KMAFRAKsKsCHDLS,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,RSC1A1,6248,Q92681,RSC1A1,S366,10433802,LHELLVVsSkPASEN,PA2_2023
PRKCA,PKCA,P17252,SATB1,6304,Q01826,SATB1,S185,464645,DLPPEQWsHTtVRNA,PA2_2023
PRKCA,PKCA,P17252,SCN5A,6331,Q14524,SCN5A,S1503,9993604,NAMKKLGsKKPQKPI,PA2_2023
PRKCA,PKCA,P17252,SCN9A iso3,6335,Q15858-3,SCN9A,I848,1871432202,LNMLIKIiGNSVGAL,PA2_2023
PRKCA,KPCA,P17252,SDC2,6383,P34741,SDC2,S187,,,PA1_2016
PRKCA,KPCA,P17252,SDC2,6383,P34741,SDC2,S188,,,PA1_2016
PRKCA,KPCA,P17252,SDC4,6385,P31431,SDC4,S179,,,PA1_2016
PRKCA,PKCA,P17252,SH2-B-beta,25970,Q9NRF2,SH2B1,S161,21336502,sLRsVGRsVRGsVRG,PA2_2023
PRKCA,PKCA,P17252,SH2-B-beta,25970,Q9NRF2,SH2B1,S165,21336501,VGRsVRGsVRGILQW,PA2_2023
PRKCA,KPCA,P17252,SHC1,6464,P29353,SHC1,S139,,EEWTRHGsFVNkPtR,PA1_2016
PRKCA,PKCA,P17252,SHOC2,8036,Q9UQ13,SHOC2,S297,31905007,GLRYNRLsAIPRSLA,PA2_2023
PRKCA,PKCA,P17252,SHOC2,8036,Q9UQ13,SHOC2,T71,34669125,VAFSVDNtIKRPNPA,PA2_2023
PRKCA,PKCA,P17252,SLC18A2,6571,Q05940,SLC18A2,S15,30332702,LVRWLQEsRRsRKLI,PA2_2023
PRKCA,PKCA,P17252,SLC18A2,6571,Q05940,SLC18A2,S18,30332701,WLQEsRRsRKLILFI,PA2_2023
PRKCA,PKCA,P17252,SLC6A2,6530,P23975,SLC6A2,S259,465614,LWKGVKtsGKVVWIT,PA2_2023
PRKCA,PKCA,P17252,SLC6A2,6530,P23975,SLC6A2,T258,465613,SLWKGVKtsGKVVWI,PA2_2023
PRKCA,PKCA,P17252,DAT,6531,Q01959,SLC6A3,S12,451137,kCsVGLMssVVAPAK,PA2_2023
PRKCA,PKCA,P17252,DAT,6531,Q01959,SLC6A3,S7,451136,_MsKskCsVGLMssV,PA2_2023
PRKCA,PKCA,P17252,SERT,6532,P31645,SLC6A4,S149,31014804,yHRNGCIsIWRKICP,PA2_2023
PRKCA,PKCA,P17252,SERT,6532,P31645,SLC6A4,S277,31014802,IWKGVKtsGKVVWVT,PA2_2023
PRKCA,PKCA,P17252,SERT,6532,P31645,SLC6A4,T603,31014805,RLIITPGtFKERIIK,PA2_2023
PRKCA,KPCA,P17252,SC6A9,6536,P48067,SLC6A9,S312,,,PA1_2016
PRKCA,KPCA,P17252,SC6A9,6536,P48067,SLC6A9,S698,,,PA1_2016
PRKCA,KPCA,P17252,SC6A9,6536,P48067,SLC6A9,T349,,,PA1_2016
PRKCA,KPCA,P17252,SC6A9,6536,P48067,SLC6A9,T663,,,PA1_2016
PRKCA,KPCA,P17252,SC6A9,6536,P48067,SLC6A9,T92,,,PA1_2016
PRKCA,PKCA,P17252,NHERF,9368,O14745,SLC9A3R1,S162,450312,CtMKKGPsGyGFNLH,PA2_2023
PRKCA,PKCA,P17252,NHERF,9368,O14745,SLC9A3R1,S339,455752,ERAHQKRssKRAPQM,PA2_2023
PRKCA,PKCA,P17252,NHERF,9368,O14745,SLC9A3R1,S340,455753,RAHQKRssKRAPQMD,PA2_2023
PRKCA,PKCA,P17252,NHERF,9368,O14745,SLC9A3R1,S77,957200,ETHQQVVsRIRAALN,PA2_2023
PRKCA,KPCA,P17252,SNP23,8773,O00161,SNAP23,S161,,,PA1_2016
PRKCA,KPCA,P17252,SNP23,8773,O00161,SNAP23,S23,,,PA1_2016
PRKCA,KPCA,P17252,SNP23,8773,O00161,SNAP23,T24,,,PA1_2016
PRKCA,PKCA,P17252,SNAP-25,6616,P60880,SNAP25,S187,448668,RIMEKADsNKTRIDE,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,SNAP-25,6616,P60880,SNAP25,T138,449875,GGFIRRVtNDARENE,PA2_2023 and PA1_2016
PRKCA,KPCA,P17252,SPAG1,6674,Q07617,SPAG1,S317,,,PA1_2016
PRKCA,PKCA,P17252,SPIC,121599,Q8N5J4,SPIC,Y191,15570419,KIRRKLTyQFSEAIL,PA2_2023
PRKCA,PKCA,P17252,sialophorin,6693,P16150,SPN,S351,451340,tFFGRRKsRQGsLAM,PA2_2023
PRKCA,KPCA,P17252,OSTP,6696,P10451,SPP1,S162,,,PA1_2016
PRKCA,KPCA,P17252,SRC,6714,P12931,SRC,S12,,KSKPKDAsQRRRsLE,PA1_2016
PRKCA,PKCA,P17252,SRF,6722,P11831,SRF,S162,460665,LRRYtTFsKRKTGIM,PA2_2023
PRKCA,PKCA,P17252,SRF,6722,P11831,SRF,T159,449631,DNKLRRYtTFsKRKT,PA2_2023
PRKCA,KPCA,P17252,STXB1,6812,P61764,STXBP1,S306,,,PA1_2016
PRKCA,KPCA,P17252,STXB1,6812,P61764,STXBP1,S313,,,PA1_2016
PRKCA,PKCA,P17252,SUN1,23353,O94901,SUN1,S55,179463700,sPRMsRRsLRLATTA,PA2_2023
PRKCA,PKCA,P17252,TACSTD2,4070,P09758,TACSTD2,S303,451171,VITNRRKsGKYKKVE,PA2_2023
PRKCA,PKCA,P17252,TACSTD2,4070,P09758,TACSTD2,S322,470219,GELRkEPsL______,PA2_2023
PRKCA,PKCA,P17252,TAGLN,6876,Q01995,TAGLN,S181,469978,VIGLQMGsNrGAsQA,PA2_2023
PRKCA,PKCA,P17252,TAGLN2,8407,P37802,TAGLN2,S11,27462345,rGPAyGLsREVQQkI,PA2_2023
PRKCA,PKCA,P17252,TAGLN2,8407,P37802,TAGLN2,S185,1983445,MGtNrGAsQAGMtGy,PA2_2023
PRKCA,PKCA,P17252,TAGLN2,8407,P37802,TAGLN2,T180,4786351,VIGLQMGtNrGAsQA,PA2_2023
PRKCA,PKCA,P17252,TXA2-R,6915,P21731,TBXA2R,S145,469630,FSRPAVAsQRRAWAT,PA2_2023
PRKCA,PKCA,P17252,TXA2-R,6915,P21731,TBXA2R,S324,3061802,RRLQPRLsTRPRsLs,PA2_2023
PRKCA,PKCA,P17252,TXA2-R,6915,P21731,TBXA2R,S329,450989,RLsTRPRsLsLQPQL,PA2_2023
PRKCA,PKCA,P17252,TXA2-R,6915,P21731,TBXA2R,S331,470029,sTRPRsLsLQPQLtQ,PA2_2023
PRKCA,PKCA,P17252,TXA2-R,6915,P21731,TBXA2R,T337,451395,LsLQPQLtQRSGLQ_,PA2_2023
PRKCA,PKCA,P17252,TXA2-R iso2,6915,P21731-2,TBXA2R,T399,451396,LLPFEPPtGKALSRK,PA2_2023
PRKCA,PKCA,P17252,TfR,7037,P02786,TFRC,S24,451671,PLsytRFsLARQVDG,PA2_2023
PRKCA,PKCA,P17252,TGFBR1,7046,P36897,TGFBR1,T200,4325704,LPLLVQRtIARtIVL,PA2_2023
PRKCA,PKCA,P17252,FMIP,8563,Q13769,THOC5,S5,453432,___MSSEssKKRKPK,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,FMIP,8563,Q13769,THOC5,S6,453433,__MSSEssKKRKPKV,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,TNNI3,7137,P19429,TNNI3,S199,4707844,RkNIDALsGMEGRKK,PA2_2023
PRKCA,PKCA,P17252,TNNI3,7137,P19429,TNNI3,S23,448423,PAPIRRRssNyRAyA,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,TNNI3,7137,P19429,TNNI3,S24,448424,APIRRRssNyRAyAt,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,TNNI3,7137,P19429,TNNI3,S42,450690,AKKKskIsAsRKLQL,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,TNNI3,7137,P19429,TNNI3,S44,450691,KKskIsAsRKLQLKt,PA2_2023 and PA1_2016
PRKCA,KPCA,P17252,TNNI3,7137,P19429,TNNI3,S77,,,PA1_2016
PRKCA,PKCA,P17252,TNNI3,7137,P19429,TNNI3,T143,451483,RGKFKRPtLRrVrIs,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,TNNT2,7139,P45379,TNNT2,S189,4708251,ARKKKALsNMMHFGG,PA2_2023
PRKCA,KPCA,P17252,TNNT2,7139,P45379,TNNT2,T213,,,PA1_2016
PRKCA,KPCA,P17252,TNNT2,7139,P45379,TNNT2,T294,,,PA1_2016
PRKCA,PKCA,P17252,TOP1,7150,P11387,TOP1,S21,2721301,ADFRLNDsHKHKDKH,PA2_2023
PRKCA,KPCA,P17252,TOP2A,7153,P11388,TOP2A,S29,,,PA1_2016
PRKCA,PKCA,P17252,p53,7157,P04637,TP53,S371,447533,AHsSHLkskkGQsts,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,p53,7157,P04637,TP53,S376,447570,LkskkGQstsRHkkL,PA2_2023
PRKCA,PKCA,P17252,p53,7157,P04637,TP53,S378,447534,skkGQstsRHkkLMF,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,p53,7157,P04637,TP53,T377,3309800,kskkGQstsRHkkLM,PA2_2023
PRKCA,PKCA,P17252,p73,7161,O15350,TP73,S388,6417400,VPQPLVDsYRQQQQL,PA2_2023
PRKCA,KPCA,P17252,TRPC3,7222,Q13507,TRPC3,S700,,,PA1_2016
PRKCA,PKCA,P17252,TRPC3,7222,Q13507,TRPC3,S785,454431,PPFsLVPsPKsFVyF,PA2_2023
PRKCA,PKCA,P17252,TRPM2 iso3,7226,O94759-3,TRPM2,S39,30312508,NLRRSNSsLFKSWRL,PA2_2023
PRKCA,PKCA,P17252,TRPM4,54795,Q8TD43,TRPM4,S1145,12559511,RDKRESDsERLKRTs,PA2_2023
PRKCA,PKCA,P17252,TRPM4,54795,Q8TD43,TRPM4,S1152,12559512,sERLKRTsQKVDLAL,PA2_2023
PRKCA,PKCA,P17252,TRPV1,7442,Q8NER1,TRPV1,S502,450016,YFLQRRPsMKTLFVD,PA2_2023
PRKCA,PKCA,P17252,TRPV1,7442,Q8NER1,TRPV1,S801,450017,VPLLREAsARDRQsA,PA2_2023
PRKCA,PKCA,P17252,TRPV5,56302,Q9NQA5,TRPV5,S299,470108,FLELVVSsDKREARQ,PA2_2023
PRKCA,PKCA,P17252,TRPV5,56302,Q9NQA5,TRPV5,S654,470109,yVEVFKNsDKEDDQE,PA2_2023
PRKCA,PKCA,P17252,TRPV6,55503,Q9H1D0,TRPV6,T742,11381600,WERLRQGtLRRDLRG,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,Titin,7273,Q8WZ42,TTN,S11878,10029600,KEEVVLKsVLRKRPE,PA2_2023
PRKCA,PKCA,P17252,Titin,7273,Q8WZ42,TTN,S12022,4693667,RRKLRPGsGGEKPPD,PA2_2023
PRKCA,PKCA,P17252,TUBA1A,7846,Q71U36,TUBA1A,S165,25757493,sVDyGkkskLEFSIy,PA2_2023
PRKCA,PKCA,P17252,TUBA1C,84790,Q9BQE3,TUBA1C,S158,4710870,sLLMERLsVDyGkks,PA2_2023
PRKCA,PKCA,P17252,TUBA1C,84790,Q9BQE3,TUBA1C,S165,8046500,sVDyGkkskLEFSIy,PA2_2023
PRKCA,PKCA,P17252,TWIST1,7291,Q15672,TWIST1,S144,41455181,tLPSDkLskIQTLKL,PA2_2023
PRKCA,PKCA,P17252,TXN,7295,P10599,TXN,T100,457590,NkEkLEAtINELV__,PA2_2023
PRKCA,PKCA,P17252,UGT1A3,54659,P35503,UGT1A3,S43,34357665,IDGSHWLsMREVLRE,PA2_2023
PRKCA,PKCA,P17252,VASP,7408,P50552,VASP,S157,448379,EHIERRVsNAGGPPA,PA2_2023
PRKCA,KPCA,P17252,VINC,7414,P18206,VCL,S1101,,,PA1_2016
PRKCA,KPCA,P17252,VINC,7414,P18206,VCL,S1113,,,PA1_2016
PRKCA,PKCA,P17252,VDR,7421,P11473,VDR,S51,451285,CKGFFRRsMKRKALF,PA2_2023
PRKCA,PKCA,P17252,Vimentin,7431,P08670,VIM,S10,455451,trsVssssyrrMFGG,PA2_2023 and PA1_2016
PRKCA,KPCA,P17252,VIME,7431,P08670,VIM,S25,,,PA1_2016
PRKCA,KPCA,P17252,VIME,7431,P08670,VIM,S26,,,PA1_2016
PRKCA,KPCA,P17252,VIME,7431,P08670,VIM,S34,,srsyVttstrtysLG,PA1_2016
PRKCA,KPCA,P17252,VIME,7431,P08670,VIM,S39,,ttstrtysLGsALrP,PA1_2016
PRKCA,KPCA,P17252,VIME,7431,P08670,VIM,S42,,,PA1_2016
PRKCA,PKCA,P17252,Vimentin,7431,P08670,VIM,S5,471086,___MStrsVssssyr,PA2_2023
PRKCA,PKCA,P17252,Vimentin,7431,P08670,VIM,S7,455449,_MStrsVssssyrrM,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,Vimentin,7431,P08670,VIM,S8,471087,MStrsVssssyrrMF,PA2_2023
PRKCA,PKCA,P17252,Vimentin,7431,P08670,VIM,S9,455450,StrsVssssyrrMFG,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,VTN,7448,P04004,VTN,S381,452175,RNRKGYRsQRGHsRG,PA2_2023 and PA1_2016
PRKCA,PKCA,P17252,VTN,7448,P04004,VTN,S386,452176,YRsQRGHsRGRNQNs,PA2_2023
PRKCA,PKCA,P17252,VTN,7448,P04004,VTN,S393,452177,sRGRNQNsRRPsRAT,PA2_2023
PRKCA,PKCA,P17252,VTN,7448,P04004,VTN,S397,452178,NQNsRRPsRATWLSL,PA2_2023
PRKCA,PKCA,P17252,Ku70,2547,P12956,XRCC6,S77,1875071706,VYISKIIssDRDLLA,PA2_2023
PRKCA,PKCA,P17252,Ku70,2547,P12956,XRCC6,S78,1875071708,YISKIIssDRDLLAV,PA2_2023
PRKCA,PKCA,P17252,ZFP64,55734,Q9NTW7,ZFP64,S226,7322830,NKHLRIHsDERPFKC,PA2_2023
PRKCB,PKCB,P05771,ACSL4,2182,O60488,ACSL4,T328,1876129100,LAHVLELtAEISCFT,PA2_2023
PRKCB,PKCB,P05771,Akt1,207,P31749,AKT1,S473,447855,RPHFPQFsysAsGtA,PA2_2023
PRKCB,PKCB,P05771,Akt1,207,P31749,AKT1,T308,447856,kDGAtMKtFCGtPEy,PA2_2023
PRKCB,PKCB,P05771,ANXA1,301,P04083,ANXA1,S28,452053,yVQtVksskGGPGsA,PA2_2023
PRKCB,KPCB,P05771,ANXA2,302,P07355,ANXA2,S2,,,PA1_2016
PRKCB,PKCB,P05771,ANXA2,302,P07355,ANXA2,S26,450879,tPPsAyGsVkAytNF,PA2_2023
PRKCB,PKCB iso2,P05771-2,ATF-2,1386,P15336,ATF2,S121,6406001,LAtPIIRsKIEEPSV,PA2_2023
PRKCB,KPCB,P05771,BTK,695,Q06187,BTK,S180,,,PA1_2016
PRKCB,PKCB iso2,P05771-2,C5aR,728,P21730,C5AR1,S334,448819,sVVREsKsFTRsTVD,PA2_2023
PRKCB,KPCB,P05771,CASR,846,P41180,CASR,T888,,FKVAARAtLRRsNVs,PA1_2016
PRKCB,KPCB,P05771,CD5,921,P06127,CD5,T434,,MsFHRNHtAtVRsHA,PA1_2016
PRKCB,KPCB,P05771,CD5,921,P06127,CD5,T436,,FHRNHtAtVRsHAEN,PA1_2016
PRKCB,PKCB,P05771,CFLAR,8837,O15519,CFLAR,S193,7590803,LQAAIQksLkDPSNN,PA2_2023
PRKCB,PKCB iso2,P05771-2,CHAT iso3,1103,P28329-3,CHAT,S346,454035,LLKHVTQssRKLIRA,PA2_2023
PRKCB,PKCB iso2,P05771-2,CHAT iso3,1103,P28329-3,CHAT,S347,454036,LKHVTQssRKLIRAD,PA2_2023
PRKCB,PKCB iso2,P05771-2,CHAT iso3,1103,P28329-3,CHAT,S440,449057,VPTYESAsIRRFQEG,PA2_2023
PRKCB,KPCB,P05771,CLAT,1103,P28329,CHAT,S465,,,PA1_2016
PRKCB,PKCB iso2,P05771-2,CHAT iso3,1103,P28329-3,CHAT,S476,454037,HKAAVPAsEKLLLLK,PA2_2023
PRKCB,KPCB,P05771,CLAT,1103,P28329,CHAT,S558,,,PA1_2016
PRKCB,KPCB,P05771,CLAT,1103,P28329,CHAT,S594,,,PA1_2016
PRKCB,PKCB iso2,P05771-2,CHAT iso3,1103,P28329-3,CHAT,T255,454038,TVLVKDStNRDSLDM,PA2_2023
PRKCB,KPCB,P05771,CLAT,1103,P28329,CHAT,T373,,,PA1_2016
PRKCB,KPCB,P05771,,,,CHAT(V),S464,,,PA1_2016
PRKCB,PKCB,P05771,Claudin-1,9076,O95832,CLDN1,T191,1869121000,CSCPRkTtsYPtPRP,PA2_2023
PRKCB,KPCB,P05771,CYH2,9266,Q99418,CYTH2,S392,,AARKKRIsVKKKQEQ,PA1_2016
PRKCB,PKCB iso2,P05771-2,DAB2,1601,P98082,DAB2,S24,451211,QAAPKAPsKKEKKKG,PA2_2023
PRKCB,PKCB iso2,P05771-2,eIF3-theta,8661,Q14152,EIF3A,S1364,487404,RAEKDREsLRRtKNE,PA2_2023
PRKCB,KPCB,P05771,IF4E,1977,P06730,EIF4E,S209,,DtATksGsttKNRFV,PA1_2016
PRKCB,PKCB iso2,P05771-2,eIF4G iso8,1981,Q04637-8,EIF4G1,S1093,3194291,FAPGGRLsWGKGSSG,PA2_2023
PRKCB,PKCB iso2,P05771-2,EIF6,3692,P56537,EIF6,S235,450271,QPstIAtsMRDsLID,PA2_2023
PRKCB,KPCB,P05771,IF6,3692,P56537,EIF6,T234,,,PA1_2016
PRKCB,PKCB,P05771,EPB41 iso4,2035,P11171-4,EPB41,S312,455112,QAQTRQAsALIDRPA,PA2_2023
PRKCB,KPCB,P05771,41,2035,P11171,EPB41,S521,,,PA1_2016
PRKCB,KPCB,P05771,41,2035,P11171,EPB41,S578,,,PA1_2016
PRKCB,PKCB,P05771,EphA2,1969,P29317,EPHA2,S892,3189622,ADFDPRVsIRLPsts,PA2_2023
PRKCB,PKCB,P05771,FCER1G,2207,P30273,FCER1G,S69,13310016,DGVytGLstRNQEty,PA2_2023
